ticker,industry,strategy,mode,rank,metric_name,metric_value,industry_avg,company_name,asx_code
AFT.AX,Not Applic,high_market_cap,overall,1,market_cap,1647536569843712.0,,AFG 2023-1 TRUST IN RESPECT OF SERIES 2023-1,AFT
CBA.AX,Banks,high_market_cap,overall,2,market_cap,264610512896.0,,COMMONWEALTH BANK OF AUSTRALIA.,CBA
RIO.AX,Materials,high_market_cap,overall,3,market_cap,234917052416.0,,RIO TINTO LIMITED,RIO
BHP.AX,Materials,high_market_cap,overall,4,market_cap,228874993664.0,,BHP GROUP LIMITED,BHP
NEM.AX,Materials,high_market_cap,overall,5,market_cap,177794187264.0,,NEWMONT CORPORATION,NEM
WBC.AX,Banks,high_market_cap,overall,6,market_cap,132462493696.0,,WESTPAC BANKING CORPORATION,WBC
NAB.AX,Banks,high_market_cap,overall,7,market_cap,128731103232.0,,NATIONAL AUSTRALIA BANK LIMITED,NAB
ANZ.AX,Banks,high_market_cap,overall,8,market_cap,108220686336.0,,ANZ GROUP HOLDINGS LIMITED,ANZ
WES.AX,Consumer Discretionary Distribution & Retail,high_market_cap,overall,9,market_cap,91923841024.0,,WESFARMERS LIMITED,WES
CSL.AX,"Pharmaceuticals, Biotechnology & Life Sciences",high_market_cap,overall,10,market_cap,85537038336.0,,CSL LIMITED,CSL
MQG.AX,Financial Services,high_market_cap,overall,11,market_cap,77741907968.0,,MACQUARIE GROUP LIMITED,MQG
FMG.AX,Materials,high_market_cap,overall,12,market_cap,68537761792.0,,FORTESCUE LTD,FMG
XYZ.AX,Financial Services,high_market_cap,overall,13,market_cap,61856464896.0,,"BLOCK, INC.",XYZ
GMG.AX,Equity Real Estate Investment Trusts (REITs),high_market_cap,overall,14,market_cap,59748851712.0,,GOODMAN GROUP,GMG
TLS.AX,Telecommunication Services,high_market_cap,overall,15,market_cap,54473900032.0,,TELSTRA GROUP LIMITED,TLS
RMD.AX,Health Care Equipment & Services,high_market_cap,overall,16,market_cap,54080512000.0,,RESMED INC,RMD
TCL.AX,Transportation,high_market_cap,overall,17,market_cap,45008740352.0,,TRANSURBAN GROUP,TCL
WDS.AX,Energy,high_market_cap,overall,18,market_cap,43706294272.0,,WOODSIDE ENERGY GROUP LTD,WDS
NST.AX,Materials,high_market_cap,overall,19,market_cap,38443859968.0,,NORTHERN STAR RESOURCES LTD,NST
WOW.AX,Consumer Staples Distribution & Retail,high_market_cap,overall,20,market_cap,35890585600.0,,WOOLWORTHS GROUP LIMITED,WOW
ALL.AX,Consumer Services,high_market_cap,overall,21,market_cap,35531816960.0,,ARISTOCRAT LEISURE LIMITED,ALL
SIG.AX,Health Care Equipment & Services,high_market_cap,overall,22,market_cap,33928726528.0,,SIGMA HEALTHCARE LIMITED,SIG
BXB.AX,Commercial & Professional Services,high_market_cap,overall,23,market_cap,31152209920.0,,BRAMBLES LIMITED,BXB
QBE.AX,Insurance,high_market_cap,overall,24,market_cap,29765978112.0,,QBE INSURANCE GROUP LIMITED,QBE
COL.AX,Consumer Staples Distribution & Retail,high_market_cap,overall,25,market_cap,29084141568.0,,COLES GROUP LIMITED.,COL
AMC.AX,Materials,high_market_cap,overall,26,market_cap,29036492800.0,,AMCOR PLC,AMC
EVN.AX,Materials,high_market_cap,overall,27,market_cap,26438690816.0,,EVOLUTION MINING LIMITED,EVN
NWS.AX,Media & Entertainment,high_market_cap,overall,28,market_cap,24954488832.0,,NEWS CORPORATION..,NWS
REA.AX,Media & Entertainment,high_market_cap,overall,29,market_cap,24338632704.0,,REA GROUP LTD,REA
PME.AX,Health Care Equipment & Services,high_market_cap,overall,30,market_cap,23232759808.0,,PRO MEDICUS LIMITED,PME
WTC.AX,Software & Services,high_market_cap,overall,31,market_cap,22591436800.0,,WISETECH GLOBAL LIMITED,WTC
AAI.AX,Materials,high_market_cap,overall,32,market_cap,22255611904.0,,ALCOA CORPORATION,AAI
SCG.AX,Equity Real Estate Investment Trusts (REITs),high_market_cap,overall,33,market_cap,21908951040.0,,SCENTRE GROUP,SCG
CPU.AX,Commercial & Professional Services,high_market_cap,overall,34,market_cap,20191080448.0,,COMPUTERSHARE LIMITED.,CPU
XRO.AX,Software & Services,high_market_cap,overall,35,market_cap,20061691904.0,,XERO LIMITED,XRO
STO.AX,Energy,high_market_cap,overall,36,market_cap,19681503232.0,,SANTOS LIMITED,STO
ORG.AX,Utilities,high_market_cap,overall,37,market_cap,19432593408.0,,ORIGIN ENERGY LIMITED,ORG
FPH.AX,Health Care Equipment & Services,high_market_cap,overall,38,market_cap,19268093952.0,,FISHER & PAYKEL HEALTHCARE CORPORATION LIMITED,FPH
SGH.AX,Capital Goods,high_market_cap,overall,39,market_cap,19096352768.0,,SGH LIMITED,SGH
SUN.AX,Insurance,high_market_cap,overall,40,market_cap,19038570496.0,,SUNCORP GROUP LIMITED,SUN
IAG.AX,Insurance,high_market_cap,overall,41,market_cap,18685743104.0,,INSURANCE AUSTRALIA GROUP LIMITED,IAG
JHX.AX,Materials,high_market_cap,overall,42,market_cap,17668407296.0,,JAMES HARDIE INDUSTRIES PLC,JHX
COH.AX,Health Care Equipment & Services,high_market_cap,overall,43,market_cap,17084041216.0,,COCHLEAR LIMITED,COH
S32.AX,Materials,high_market_cap,overall,44,market_cap,15550210048.0,,SOUTH32 LIMITED,S32
QAN.AX,Transportation,high_market_cap,overall,45,market_cap,15495159808.0,,QANTAS AIRWAYS LIMITED,QAN
SGP.AX,Equity Real Estate Investment Trusts (REITs),high_market_cap,overall,46,market_cap,14364647424.0,,STOCKLAND,SGP
SOL.AX,Financial Services,high_market_cap,overall,47,market_cap,13646713856.0,,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,SOL
LNW.AX,Consumer Services,high_market_cap,overall,48,market_cap,13344540672.0,,LIGHT & WONDER INC.,LNW
MPL.AX,Insurance,high_market_cap,overall,49,market_cap,13136594944.0,,MEDIBANK PRIVATE LIMITED,MPL
PLS.AX,Materials,high_market_cap,overall,50,market_cap,12915621888.0,,PLS GROUP LIMITED,PLS
ARB.AX,Automobiles & Components,high_market_cap,per_industry,1,market_cap,2661394432.0,508638785.5,ARB CORPORATION LIMITED.,ARB
AOV.AX,Automobiles & Components,high_market_cap,per_industry,2,market_cap,1197957120.0,508638785.5,AMOTIV LIMITED,AOV
CBA.AX,Banks,high_market_cap,per_industry,1,market_cap,264610512896.0,54339060326.333336,COMMONWEALTH BANK OF AUSTRALIA.,CBA
WBC.AX,Banks,high_market_cap,per_industry,2,market_cap,132462493696.0,54339060326.333336,WESTPAC BANKING CORPORATION,WBC
SGH.AX,Capital Goods,high_market_cap,per_industry,1,market_cap,19096352768.0,1200534809.4189188,SGH LIMITED,SGH
IFT.AX,Capital Goods,high_market_cap,per_industry,2,market_cap,9738365952.0,1200534809.4189188,INFRATIL LIMITED.,IFT
DGT.AX,Class Pend,high_market_cap,per_industry,1,market_cap,1527671424.0,782966512.0,DIGICO INFRASTRUCTURE REIT,DGT
EQU.AX,Class Pend,high_market_cap,per_industry,2,market_cap,38261600.0,782966512.0,EQUUS ENERGY LIMITED,EQU
BXB.AX,Commercial & Professional Services,high_market_cap,per_industry,1,market_cap,31152209920.0,1827013821.2444444,BRAMBLES LIMITED,BXB
CPU.AX,Commercial & Professional Services,high_market_cap,per_industry,2,market_cap,20191080448.0,1827013821.2444444,COMPUTERSHARE LIMITED.,CPU
WES.AX,Consumer Discretionary Distribution & Retail,high_market_cap,per_industry,1,market_cap,91923841024.0,3732444031.236842,WESFARMERS LIMITED,WES
JBH.AX,Consumer Discretionary Distribution & Retail,high_market_cap,per_industry,2,market_cap,10464355328.0,3732444031.236842,JB HI-FI LIMITED,JBH
BRG.AX,Consumer Durables & Apparel,high_market_cap,per_industry,1,market_cap,4266823680.0,357837279.73333335,BREVILLE GROUP LIMITED,BRG
FWD.AX,Consumer Durables & Apparel,high_market_cap,per_industry,2,market_cap,230526928.0,357837279.73333335,FLEETWOOD LIMITED,FWD
ALL.AX,Consumer Services,high_market_cap,per_industry,1,market_cap,35531816960.0,1978594772.8139534,ARISTOCRAT LEISURE LIMITED,ALL
LNW.AX,Consumer Services,high_market_cap,per_industry,2,market_cap,13344540672.0,1978594772.8139534,LIGHT & WONDER INC.,LNW
WOW.AX,Consumer Staples Distribution & Retail,high_market_cap,per_industry,1,market_cap,35890585600.0,12793247653.166666,WOOLWORTHS GROUP LIMITED,WOW
COL.AX,Consumer Staples Distribution & Retail,high_market_cap,per_industry,2,market_cap,29084141568.0,12793247653.166666,COLES GROUP LIMITED.,COL
WDS.AX,Energy,high_market_cap,per_industry,1,market_cap,43706294272.0,980285200.0737705,WOODSIDE ENERGY GROUP LTD,WDS
STO.AX,Energy,high_market_cap,per_industry,2,market_cap,19681503232.0,980285200.0737705,SANTOS LIMITED,STO
GMG.AX,Equity Real Estate Investment Trusts (REITs),high_market_cap,per_industry,1,market_cap,59748851712.0,4809097211.897436,GOODMAN GROUP,GMG
SCG.AX,Equity Real Estate Investment Trusts (REITs),high_market_cap,per_industry,2,market_cap,21908951040.0,4809097211.897436,SCENTRE GROUP,SCG
MQG.AX,Financial Services,high_market_cap,per_industry,1,market_cap,77741907968.0,2449448631.7083335,MACQUARIE GROUP LIMITED,MQG
XYZ.AX,Financial Services,high_market_cap,per_industry,2,market_cap,61856464896.0,2449448631.7083335,"BLOCK, INC.",XYZ
A2M.AX,"Food, Beverage & Tobacco",high_market_cap,per_industry,1,market_cap,6653735424.0,557194662.1081082,THE A2 MILK COMPANY LIMITED,A2M
TWE.AX,"Food, Beverage & Tobacco",high_market_cap,per_industry,2,market_cap,3996814336.0,557194662.1081082,TREASURY WINE ESTATES LIMITED,TWE
RMD.AX,Health Care Equipment & Services,high_market_cap,per_industry,1,market_cap,54080512000.0,2428192395.283951,RESMED INC,RMD
SIG.AX,Health Care Equipment & Services,high_market_cap,per_industry,2,market_cap,33928726528.0,2428192395.283951,SIGMA HEALTHCARE LIMITED,SIG
BIO.AX,Household & Personal Products,high_market_cap,per_industry,1,market_cap,92382832.0,29302144.454545453,BIOME AUSTRALIA LIMITED,BIO
BXN.AX,Household & Personal Products,high_market_cap,per_industry,2,market_cap,92208000.0,29302144.454545453,BIOXYNE LIMITED,BXN
QBE.AX,Insurance,high_market_cap,per_industry,1,market_cap,29765978112.0,8808371341.818182,QBE INSURANCE GROUP LIMITED,QBE
SUN.AX,Insurance,high_market_cap,per_industry,2,market_cap,19038570496.0,8808371341.818182,SUNCORP GROUP LIMITED,SUN
RIO.AX,Materials,high_market_cap,per_industry,1,market_cap,234917052416.0,1525338150.5729167,RIO TINTO LIMITED,RIO
BHP.AX,Materials,high_market_cap,per_industry,2,market_cap,228874993664.0,1525338150.5729167,BHP GROUP LIMITED,BHP
NWS.AX,Media & Entertainment,high_market_cap,per_industry,1,market_cap,24954488832.0,1792318156.4651163,NEWS CORPORATION..,NWS
REA.AX,Media & Entertainment,high_market_cap,per_industry,2,market_cap,24338632704.0,1792318156.4651163,REA GROUP LTD,REA
AFT.AX,Not Applic,high_market_cap,per_industry,1,market_cap,1647536569843712.0,20855592962977.113,AFG 2023-1 TRUST IN RESPECT OF SERIES 2023-1,AFT
AFI.AX,Not Applic,high_market_cap,per_industry,2,market_cap,8921242624.0,20855592962977.113,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,AFI
CSL.AX,"Pharmaceuticals, Biotechnology & Life Sciences",high_market_cap,per_industry,1,market_cap,85537038336.0,1272790862.240964,CSL LIMITED,CSL
TLX.AX,"Pharmaceuticals, Biotechnology & Life Sciences",high_market_cap,per_industry,2,market_cap,3986568448.0,1272790862.240964,TELIX PHARMACEUTICALS LIMITED,TLX
LLC.AX,Real Estate Management & Development,high_market_cap,per_industry,1,market_cap,3494678272.0,638248683.0869565,LENDLEASE GROUP,LLC
PXA.AX,Real Estate Management & Development,high_market_cap,per_industry,2,market_cap,2450905600.0,638248683.0869565,PEXA GROUP LIMITED,PXA
WBT.AX,Semiconductors & Semiconductor Equipment,high_market_cap,per_industry,1,market_cap,985365440.0,284589685.0,WEEBIT NANO LTD,WBT
AXE.AX,Semiconductors & Semiconductor Equipment,high_market_cap,per_industry,2,market_cap,95567632.0,284589685.0,ARCHER MATERIALS LIMITED,AXE
WTC.AX,Software & Services,high_market_cap,per_industry,1,market_cap,22591436800.0,861469339.6296296,WISETECH GLOBAL LIMITED,WTC
XRO.AX,Software & Services,high_market_cap,per_industry,2,market_cap,20061691904.0,861469339.6296296,XERO LIMITED,XRO
CDA.AX,Technology Hardware & Equipment,high_market_cap,per_industry,1,market_cap,5352399872.0,375393379.64,CODAN LIMITED,CDA
DDR.AX,Technology Hardware & Equipment,high_market_cap,per_industry,2,market_cap,1846150272.0,375393379.64,DICKER DATA LIMITED,DDR
TLS.AX,Telecommunication Services,high_market_cap,per_industry,1,market_cap,54473900032.0,5838022131.461538,TELSTRA GROUP LIMITED,TLS
TPG.AX,Telecommunication Services,high_market_cap,per_industry,2,market_cap,7323014656.0,5838022131.461538,TPG TELECOM LIMITED.,TPG
TCL.AX,Transportation,high_market_cap,per_industry,1,market_cap,45008740352.0,4433326113.416667,TRANSURBAN GROUP,TCL
QAN.AX,Transportation,high_market_cap,per_industry,2,market_cap,15495159808.0,4433326113.416667,QANTAS AIRWAYS LIMITED,QAN
ORG.AX,Utilities,high_market_cap,per_industry,1,market_cap,19432593408.0,3678081876.736842,ORIGIN ENERGY LIMITED,ORG
MEZ.AX,Utilities,high_market_cap,per_industry,2,market_cap,12685395968.0,3678081876.736842,MERIDIAN ENERGY LIMITED,MEZ
MQG.AX,Financial Services,high_eps,overall,1,eps,10.98,,MACQUARIE GROUP LIMITED,MQG
NEM.AX,Materials,high_eps,overall,2,eps,9.74,,NEWMONT CORPORATION,NEM
RIO.AX,Materials,high_eps,overall,3,eps,9.51,,RIO TINTO LIMITED,RIO
CSL.AX,"Pharmaceuticals, Biotechnology & Life Sciences",high_eps,overall,4,eps,9.35,,CSL LIMITED,CSL
XYZ.AX,Financial Services,high_eps,overall,5,eps,7.53,,"BLOCK, INC.",XYZ
LNW.AX,Consumer Services,high_eps,overall,6,eps,6.94,,LIGHT & WONDER INC.,LNW
AAI.AX,Materials,high_eps,overall,7,eps,6.89,,ALCOA CORPORATION,AAI
CBA.AX,Banks,high_eps,overall,8,eps,6.06,,COMMONWEALTH BANK OF AUSTRALIA.,CBA
COH.AX,Health Care Equipment & Services,high_eps,overall,9,eps,5.95,,COCHLEAR LIMITED,COH
REA.AX,Media & Entertainment,high_eps,overall,10,eps,5.13,,REA GROUP LTD,REA
JBH.AX,Consumer Discretionary Distribution & Retail,high_eps,overall,11,eps,4.22,,JB HI-FI LIMITED,JBH
BHP.AX,Materials,high_eps,overall,12,eps,2.69,,BHP GROUP LIMITED,BHP
ASX.AX,Financial Services,high_eps,overall,13,eps,2.59,,ASX LIMITED,ASX
DPM.AX,Materials,high_eps,overall,14,eps,2.59,,DPM METALS INC.,DPM
WES.AX,Consumer Discretionary Distribution & Retail,high_eps,overall,15,eps,2.58,,WESFARMERS LIMITED,WES
WDS.AX,Energy,high_eps,overall,16,eps,2.34,,WOODSIDE ENERGY GROUP LTD,WDS
NAB.AX,Banks,high_eps,overall,17,eps,2.21,,NATIONAL AUSTRALIA BANK LIMITED,NAB
QBE.AX,Insurance,high_eps,overall,18,eps,2.01,,QBE INSURANCE GROUP LIMITED,QBE
WBC.AX,Banks,high_eps,overall,19,eps,1.99,,WESTPAC BANKING CORPORATION,WBC
ANZ.AX,Banks,high_eps,overall,20,eps,1.96,,ANZ GROUP HOLDINGS LIMITED,ANZ
ALL.AX,Consumer Services,high_eps,overall,21,eps,1.89,,ARISTOCRAT LEISURE LIMITED,ALL
CAA.AX,Materials,high_eps,overall,22,eps,1.88,,CAPRAL LIMITED,CAA
SFC.AX,Automobiles & Components,high_eps,overall,23,eps,1.79,,SCHAFFER CORPORATION LIMITED,SFC
FMG.AX,Materials,high_eps,overall,24,eps,1.66,,FORTESCUE LTD,FMG
CPU.AX,Commercial & Professional Services,high_eps,overall,25,eps,1.56,,COMPUTERSHARE LIMITED.,CPU
AUB.AX,Insurance,high_eps,overall,26,eps,1.53,,AUB GROUP LIMITED,AUB
XRO.AX,Software & Services,high_eps,overall,27,eps,1.49,,XERO LIMITED,XRO
RMD.AX,Health Care Equipment & Services,high_eps,overall,28,eps,1.48,,RESMED INC,RMD
CIN.AX,Not Applic,high_eps,overall,29,eps,1.47,,CARLTON INVESTMENTS LIMITED,CIN
MMS.AX,Commercial & Professional Services,high_eps,overall,30,eps,1.37,,MCMILLAN SHAKESPEARE LIMITED,MMS
CCP.AX,Financial Services,high_eps,overall,31,eps,1.37,,CREDIT CORP GROUP LIMITED,CCP
SUN.AX,Insurance,high_eps,overall,32,eps,1.36,,SUNCORP GROUP LIMITED,SUN
MAQ.AX,Software & Services,high_eps,overall,33,eps,1.34,,MACQUARIE TECHNOLOGY GROUP LIMITED,MAQ
SNZ.AX,Health Care Equipment & Services,high_eps,overall,34,eps,1.34,,SUMMERSET GROUP HOLDINGS LIMITED,SNZ
GGP.AX,Materials,high_eps,overall,35,eps,1.33,,GREATLAND RESOURCES LIMITED,GGP
EQT.AX,Financial Services,high_eps,overall,36,eps,1.27,,EQT HOLDINGS LIMITED,EQT
NWS.AX,Media & Entertainment,high_eps,overall,37,eps,1.26,,NEWS CORPORATION..,NWS
PAC.AX,Financial Services,high_eps,overall,38,eps,1.25,,PACIFIC CURRENT GROUP LIMITED,PAC
OBL.AX,Financial Services,high_eps,overall,39,eps,1.23,,OMNI BRIDGEWAY LIMITED,OBL
APW.AX,Equity Real Estate Investment Trusts (REITs),high_eps,overall,40,eps,1.18,,AIMS PROPERTY SECURITIES FUND,APW
ARB.AX,Automobiles & Components,high_eps,overall,41,eps,1.18,,ARB CORPORATION LIMITED.,ARB
NEU.AX,"Pharmaceuticals, Biotechnology & Life Sciences",high_eps,overall,42,eps,1.14,,NEUREN PHARMACEUTICALS LIMITED,NEU
NST.AX,Materials,high_eps,overall,43,eps,1.12,,NORTHERN STAR RESOURCES LTD,NST
KOV.AX,Capital Goods,high_eps,overall,44,eps,1.11,,KORVEST LTD,KOV
PME.AX,Health Care Equipment & Services,high_eps,overall,45,eps,1.11,,PRO MEDICUS LIMITED,PME
SOL.AX,Financial Services,high_eps,overall,46,eps,1.11,,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,SOL
SHL.AX,Health Care Equipment & Services,high_eps,overall,47,eps,1.07,,SONIC HEALTHCARE LIMITED,SHL
LYL.AX,Capital Goods,high_eps,overall,48,eps,1.06,,LYCOPODIUM LIMITED,LYL
ANN.AX,Health Care Equipment & Services,high_eps,overall,49,eps,1.05,,ANSELL LIMITED,ANN
QAN.AX,Transportation,high_eps,overall,50,eps,1.04,,QANTAS AIRWAYS LIMITED,QAN
SFC.AX,Automobiles & Components,high_eps,per_industry,1,eps,1.79,0.24,SCHAFFER CORPORATION LIMITED,SFC
ARB.AX,Automobiles & Components,high_eps,per_industry,2,eps,1.18,0.24,ARB CORPORATION LIMITED.,ARB
CBA.AX,Banks,high_eps,per_industry,1,eps,6.06,1.1308333333333334,COMMONWEALTH BANK OF AUSTRALIA.,CBA
NAB.AX,Banks,high_eps,per_industry,2,eps,2.21,1.1308333333333334,NATIONAL AUSTRALIA BANK LIMITED,NAB
KOV.AX,Capital Goods,high_eps,per_industry,1,eps,1.11,0.11452054794520547,KORVEST LTD,KOV
LYL.AX,Capital Goods,high_eps,per_industry,2,eps,1.06,0.11452054794520547,LYCOPODIUM LIMITED,LYL
DGT.AX,Class Pend,high_eps,per_industry,1,eps,0.05228,-0.15377172000000003,DIGICO INFRASTRUCTURE REIT,DGT
EQU.AX,Class Pend,high_eps,per_industry,2,eps,0.0,-0.15377172000000003,EQUUS ENERGY LIMITED,EQU
CPU.AX,Commercial & Professional Services,high_eps,per_industry,1,eps,1.56,0.12000000000000001,COMPUTERSHARE LIMITED.,CPU
MMS.AX,Commercial & Professional Services,high_eps,per_industry,2,eps,1.37,0.12000000000000001,MCMILLAN SHAKESPEARE LIMITED,MMS
JBH.AX,Consumer Discretionary Distribution & Retail,high_eps,per_industry,1,eps,4.22,0.35789473684210527,JB HI-FI LIMITED,JBH
WES.AX,Consumer Discretionary Distribution & Retail,high_eps,per_industry,2,eps,2.58,0.35789473684210527,WESFARMERS LIMITED,WES
BRG.AX,Consumer Durables & Apparel,high_eps,per_industry,1,eps,0.93,0.125,BREVILLE GROUP LIMITED,BRG
WAT.AX,Consumer Durables & Apparel,high_eps,per_industry,2,eps,0.27,0.125,WATERCO LIMITED,WAT
LNW.AX,Consumer Services,high_eps,per_industry,1,eps,6.94,0.26880952380952383,LIGHT & WONDER INC.,LNW
ALL.AX,Consumer Services,high_eps,per_industry,2,eps,1.89,0.26880952380952383,ARISTOCRAT LEISURE LIMITED,ALL
COL.AX,Consumer Staples Distribution & Retail,high_eps,per_industry,1,eps,0.81,0.3766666666666667,COLES GROUP LIMITED.,COL
WOW.AX,Consumer Staples Distribution & Retail,high_eps,per_industry,2,eps,0.78,0.3766666666666667,WOOLWORTHS GROUP LIMITED,WOW
WDS.AX,Energy,high_eps,per_industry,1,eps,2.34,0.008512396694214877,WOODSIDE ENERGY GROUP LTD,WDS
WHC.AX,Energy,high_eps,per_industry,2,eps,0.8,0.008512396694214877,WHITEHAVEN COAL LIMITED,WHC
APW.AX,Equity Real Estate Investment Trusts (REITs),high_eps,per_industry,1,eps,1.18,0.18846153846153846,AIMS PROPERTY SECURITIES FUND,APW
GMG.AX,Equity Real Estate Investment Trusts (REITs),high_eps,per_industry,2,eps,0.86,0.18846153846153846,GOODMAN GROUP,GMG
MQG.AX,Financial Services,high_eps,per_industry,1,eps,10.98,0.3772172631578947,MACQUARIE GROUP LIMITED,MQG
XYZ.AX,Financial Services,high_eps,per_industry,2,eps,7.53,0.3772172631578947,"BLOCK, INC.",XYZ
FFI.AX,"Food, Beverage & Tobacco",high_eps,per_industry,1,eps,0.61,0.025625405405405404,FFI HOLDINGS LIMITED,FFI
TWE.AX,"Food, Beverage & Tobacco",high_eps,per_industry,2,eps,0.54,0.025625405405405404,TREASURY WINE ESTATES LIMITED,TWE
COH.AX,Health Care Equipment & Services,high_eps,per_industry,1,eps,5.95,0.08630390243902439,COCHLEAR LIMITED,COH
RMD.AX,Health Care Equipment & Services,high_eps,per_industry,2,eps,1.48,0.08630390243902439,RESMED INC,RMD
S66.AX,Household & Personal Products,high_eps,per_industry,1,eps,0.04,-0.011818181818181818,STAR COMBO PHARMA LIMITED,S66
BIO.AX,Household & Personal Products,high_eps,per_industry,2,eps,0.0,-0.011818181818181818,BIOME AUSTRALIA LIMITED,BIO
QBE.AX,Insurance,high_eps,per_industry,1,eps,2.01,0.6163636363636363,QBE INSURANCE GROUP LIMITED,QBE
AUB.AX,Insurance,high_eps,per_industry,2,eps,1.53,0.6163636363636363,AUB GROUP LIMITED,AUB
NEM.AX,Materials,high_eps,per_industry,1,eps,9.74,-0.059751968503937006,NEWMONT CORPORATION,NEM
RIO.AX,Materials,high_eps,per_industry,2,eps,9.51,-0.059751968503937006,RIO TINTO LIMITED,RIO
REA.AX,Media & Entertainment,high_eps,per_industry,1,eps,5.13,0.19166666666666668,REA GROUP LTD,REA
NWS.AX,Media & Entertainment,high_eps,per_industry,2,eps,1.26,0.19166666666666668,NEWS CORPORATION..,NWS
CIN.AX,Not Applic,high_eps,per_industry,1,eps,1.47,0.16861111111111113,CARLTON INVESTMENTS LIMITED,CIN
MFF.AX,Not Applic,high_eps,per_industry,2,eps,0.74,0.16861111111111113,MFF CAPITAL INVESTMENTS LIMITED,MFF
CSL.AX,"Pharmaceuticals, Biotechnology & Life Sciences",high_eps,per_industry,1,eps,9.35,0.04783132530120482,CSL LIMITED,CSL
NEU.AX,"Pharmaceuticals, Biotechnology & Life Sciences",high_eps,per_industry,2,eps,1.14,0.04783132530120482,NEUREN PHARMACEUTICALS LIMITED,NEU
CWP.AX,Real Estate Management & Development,high_eps,per_industry,1,eps,0.57,0.018095238095238095,CEDAR WOODS PROPERTIES LIMITED,CWP
SRV.AX,Real Estate Management & Development,high_eps,per_industry,2,eps,0.53,0.018095238095238095,SERVCORP LIMITED,SRV
4DS.AX,Semiconductors & Semiconductor Equipment,high_eps,per_industry,1,eps,-0.01,-0.0875,4DS MEMORY LIMITED,4DS
AXE.AX,Semiconductors & Semiconductor Equipment,high_eps,per_industry,2,eps,-0.03,-0.0875,ARCHER MATERIALS LIMITED,AXE
XRO.AX,Software & Services,high_eps,per_industry,1,eps,1.49,0.03380952380952381,XERO LIMITED,XRO
MAQ.AX,Software & Services,high_eps,per_industry,2,eps,1.34,0.03380952380952381,MACQUARIE TECHNOLOGY GROUP LIMITED,MAQ
CDA.AX,Technology Hardware & Equipment,high_eps,per_industry,1,eps,0.57,-0.053200000000000004,CODAN LIMITED,CDA
DDR.AX,Technology Hardware & Equipment,high_eps,per_industry,2,eps,0.46,-0.053200000000000004,DICKER DATA LIMITED,DDR
TLS.AX,Telecommunication Services,high_eps,per_industry,1,eps,0.19,0.025384615384615387,TELSTRA GROUP LIMITED,TLS
SPK.AX,Telecommunication Services,high_eps,per_industry,2,eps,0.12,0.025384615384615387,SPARK NEW ZEALAND LIMITED,SPK
QAN.AX,Transportation,high_eps,per_industry,1,eps,1.04,0.14958333333333335,QANTAS AIRWAYS LIMITED,QAN
VGN.AX,Transportation,high_eps,per_industry,2,eps,0.65,0.14958333333333335,VIRGIN AUSTRALIA HOLDINGS LIMITED.,VGN
ORG.AX,Utilities,high_eps,per_industry,1,eps,0.86,0.0605,ORIGIN ENERGY LIMITED,ORG
CEN.AX,Utilities,high_eps,per_industry,2,eps,0.36,0.0605,CONTACT ENERGY LIMITED,CEN
OEL.AX,Energy,high_dividend_yield,overall,1,dividend_yield,131.4,,OTTO ENERGY LIMITED,OEL
HCF.AX,Not Applic,high_dividend_yield,overall,2,dividend_yield,114.29,,H&G HIGH CONVICTION LIMITED,HCF
MTL.AX,Materials,high_dividend_yield,overall,3,dividend_yield,100.0,,MANTLE MINERALS LIMITED,MTL
QFE.AX,Financial Services,high_dividend_yield,overall,4,dividend_yield,100.0,,QUICKFEE LIMITED,QFE
GTN.AX,Media & Entertainment,high_dividend_yield,overall,5,dividend_yield,86.34,,GTN LIMITED,GTN
TER.AX,Energy,high_dividend_yield,overall,6,dividend_yield,46.51,,TERRACOM LIMITED,TER
LVE.AX,Software & Services,high_dividend_yield,overall,7,dividend_yield,26.09,,LOVE GROUP GLOBAL LTD,LVE
MSV.AX,Materials,high_dividend_yield,overall,8,dividend_yield,23.38,,MITCHELL SERVICES LIMITED,MSV
STP.AX,Consumer Discretionary Distribution & Retail,high_dividend_yield,overall,9,dividend_yield,20.0,,STEP ONE CLOTHING LIMITED,STP
AOF.AX,Equity Real Estate Investment Trusts (REITs),high_dividend_yield,overall,10,dividend_yield,17.75,,AUSTRALIAN UNITY OFFICE FUND,AOF
EZL.AX,Financial Services,high_dividend_yield,overall,11,dividend_yield,16.2,,EUROZ HARTLEYS GROUP LIMITED,EZL
HZN.AX,Energy,high_dividend_yield,overall,12,dividend_yield,15.38,,HORIZON OIL LIMITED,HZN
SEQ.AX,Financial Services,high_dividend_yield,overall,13,dividend_yield,14.81,,SEQUOIA FINANCIAL GROUP LTD,SEQ
ATP.AX,Consumer Durables & Apparel,high_dividend_yield,overall,14,dividend_yield,14.0,,ATLAS PEARLS LTD,ATP
CUE.AX,Energy,high_dividend_yield,overall,15,dividend_yield,13.04,,CUE ENERGY RESOURCES LIMITED,CUE
NSC.AX,Not Applic,high_dividend_yield,overall,16,dividend_yield,12.99,,NAOS SMALL CAP OPPORTUNITIES COMPANY LIMITED,NSC
